Criptomoneda,Timestamp,Precio,Market Cap,Volumen de Transaccion
Bitcoin,2018-11-04 00:00:00.000,6388.18978830737,110888814023.684,2582446886.62308
Bitcoin,2018-11-05 00:00:00.000,6351.06194105629,110241536216.187,3198297931.74708
Bitcoin,2018-11-06 00:00:00.000,6415.44340854109,111383003826.068,3213571991.086
Bitcoin,2018-11-07 00:00:00.000,6474.84729033669,112347500910.427,3408876943.85667
Bitcoin,2018-11-08 00:00:00.000,6574.80118029001,113943582818.144,3120683820.785
Bitcoin,2018-11-09 00:00:00.000,6490.45473076176,112723294658.026,2402484611.46469
Bitcoin,2018-11-10 00:00:00.000,6413.78203857173,111440702127.795,2707057000.47862
Bitcoin,2018-11-11 00:00:00.000,6429.89879207422,111308110603.01,1672332107.60898
Bitcoin,2018-11-12 00:00:00.000,6434.28459692555,111773252086.907,2943678893.56843
Bitcoin,2018-11-13 00:00:00.000,6411.35343620515,111385885801.715,2651674690.98287
Bitcoin,2018-11-14 00:00:00.000,6394.28927626406,111126759494.654,2890964719.21739
Bitcoin,2018-11-15 00:00:00.000,5788.61249404697,100585460320.22,5690409836.80463
Bitcoin,2018-11-16 00:00:00.000,5686.54113105827,98829079080.7242,4981978552.51433
Bitcoin,2018-11-17 00:00:00.000,5609.9561823342,97344067023.9821,3236633357.04671
Bitcoin,2018-11-18 00:00:00.000,5599.1915956893,97299989131.4034,2525819291.49315
Bitcoin,2018-11-19 00:00:00.000,5638.8614814524,98118875508.3769,2422604400.75077
Bitcoin,2018-11-20 00:00:00.000,4889.19785923911,85228342224.36,6126269575.23211
Bitcoin,2018-11-21 00:00:00.000,4450.71145441782,76601948314.4955,6314969584.02099
Bitcoin,2018-11-22 00:00:00.000,4613.44841218385,80360705527.4293,4321511764.35721
Bitcoin,2018-11-23 00:00:00.000,4307.38873171727,75518575145.2953,3055231902.51354
Bitcoin,2018-11-24 00:00:00.000,4376.90494680155,76120308175.5672,3520222575.53617
Bitcoin,2018-11-25 00:00:00.000,3895.83681295899,67756132282.0868,3115187178.44239
Bitcoin,2018-11-26 00:00:00.000,4039.83655113743,70327984591.0327,5226773378.17989
Bitcoin,2018-11-27 00:00:00.000,3811.92352926649,66796155268.6834,4652103083.72062
Bitcoin,2018-11-28 00:00:00.000,3832.92451590069,66811830848.4821,4050028039.14864
Bitcoin,2018-11-29 00:00:00.000,4267.24362899066,74381953561.0381,4973628807.69946
Bitcoin,2018-11-30 00:00:00.000,4279.47559254871,74400715839.6163,4313265392.48712
Bitcoin,2018-12-01 00:00:00.000,4009.689579826,69715049461.0184,4007783472.58821
Bitcoin,2018-12-02 00:00:00.000,4189.57382299986,73075855208.3,3183894471.48476
Bitcoin,2018-12-03 00:00:00.000,4124.59354864322,71784475615.7091,3242289555.82197
Bitcoin,2018-12-04 00:00:00.000,3878.83923478327,67489136960.4176,3128854932.57537
Bitcoin,2018-12-05 00:00:00.000,3943.6928120656,68592152288.3537,3255899964.55098
Bitcoin,2018-12-06 00:00:00.000,3751.69196639566,65355774058.3572,3020004368.1127
Bitcoin,2018-12-07 00:00:00.000,3466.76386377173,60357918912.0046,3672494312.31779
Bitcoin,2018-12-08 00:00:00.000,3408.52361704313,59348913269.8766,5243194483.92653
Bitcoin,2018-12-09 00:00:00.000,3424.7058606626,59526617773.5978,3430203804.24704
Bitcoin,2018-12-10 00:00:00.000,3550.54643389689,61832986280.1932,2938443353.81162
Bitcoin,2018-12-11 00:00:00.000,3433.80844043128,59805353928.8264,2614506143.32925
Bitcoin,2018-12-12 00:00:00.000,3378.80877841311,58852767064.1552,2720740076.80031
Bitcoin,2018-12-13 00:00:00.000,3438.10007352898,59878323499.6965,2552041789.9907
Bitcoin,2018-12-14 00:00:00.000,3294.63615654527,57318285688.4418,2620531732.84816
Bitcoin,2018-12-15 00:00:00.000,3216.62714990794,55998515509.3887,2663819604.58612
Bitcoin,2018-12-16 00:00:00.000,3221.976203713,56171263934.4741,2103029919.74362
Bitcoin,2018-12-17 00:00:00.000,3217.04683496974,56050483689.821,1972663570.39205
Bitcoin,2018-12-18 00:00:00.000,3506.21701327948,61143447505.0051,3421249875.36264
Bitcoin,2018-12-19 00:00:00.000,3655.7750457298,63720433230.1989,3898845061.80057
Bitcoin,2018-12-20 00:00:00.000,3687.75055319272,64363548271.2791,4721562503.69185
Bitcoin,2018-12-21 00:00:00.000,4065.09723801013,70578857837,6126325232.95458
Bitcoin,2018-12-22 00:00:00.000,3846.22749798858,67118181896.868,4813606168.92653
Bitcoin,2018-12-23 00:00:00.000,3960.56777340804,68846085704.0044,3568245607.74669
Bitcoin,2018-12-24 00:00:00.000,3941.61774015833,68680118909.3871,3514437242.64208
Bitcoin,2018-12-25 00:00:00.000,4021.9902553454,70266326465.4442,5022191528.1109
Bitcoin,2018-12-26 00:00:00.000,3759.17842689657,65350104373.4137,4189084247.45354
Bitcoin,2018-12-27 00:00:00.000,3781.61308159335,65972460015.2749,3568561115.82699
Bitcoin,2018-12-28 00:00:00.000,3587.70388013882,62808667853.735,3386167814.27497
Bitcoin,2018-12-29 00:00:00.000,3854.42109698259,67263083067.338,3561935968.91515
Bitcoin,2018-12-30 00:00:00.000,3778.1939398896,66838758054.1417,3031003209.03374
Bitcoin,2018-12-31 00:00:00.000,3809.72822864109,66494185030.5889,3109685385.45629
Bitcoin,2019-01-01 00:00:00.000,3692.5315655247,64422635599.729,2991427568.30354
Bitcoin,2019-01-02 00:00:00.000,3794.26425373972,66188448932.1401,2689877851.31483
Bitcoin,2019-01-03 00:00:00.000,3872.17218422289,67643304990.4744,3263469039.32302
Bitcoin,2019-01-04 00:00:00.000,3776.52580769411,65922288582.9217,2261199754.98875
Bitcoin,2019-01-05 00:00:00.000,3815.26807988264,66650769533.1298,2950054796.07414
Bitcoin,2019-01-06 00:00:00.000,3787.30785712428,66070973627.2555,2763831883.88969
Bitcoin,2019-01-07 00:00:00.000,4013.52009129739,70084169300.1521,3435733235.50894
Bitcoin,2019-01-08 00:00:00.000,3989.66871753876,69602133073.719,3360163853.39721
Bitcoin,2019-01-09 00:00:00.000,3973.59125461579,69418693910.4547,3482430797.63279
Bitcoin,2019-01-10 00:00:00.000,3982.22591276241,69609283899.2,3230523440.81305
Bitcoin,2019-01-11 00:00:00.000,3623.84772910568,63326376681.3489,4144535969.9925
Bitcoin,2019-01-12 00:00:00.000,3632.84930643478,63121578243.9488,3263342032.79421
Bitcoin,2019-01-13 00:00:00.000,3598.43634656188,62924488425.9955,2456062889.7924
Bitcoin,2019-01-14 00:00:00.000,3495.83231130744,61050348901.5798,2675674829.81887
Bitcoin,2019-01-15 00:00:00.000,3648.04828565649,63758350560.6325,3101461657.54705
Bitcoin,2019-01-16 00:00:00.000,3567.80124319921,62348810149.4981,2953789408.22703
Bitcoin,2019-01-17 00:00:00.000,3597.64732332959,62969304894.2795,2753646523.92882
Bitcoin,2019-01-18 00:00:00.000,3620.98128114572,63320099663.3953,3049367561.09573
Bitcoin,2019-01-19 00:00:00.000,3597.79325177015,62898826371.8557,2649449860.36688
Bitcoin,2019-01-20 00:00:00.000,3674.5872708573,64269861567.8863,2766880413.28362
Bitcoin,2019-01-21 00:00:00.000,3539.16753104103,61969431896.7198,2940644468.97558
Bitcoin,2019-01-22 00:00:00.000,3531.00418279993,61784404483.0462,2561594564.57385
Bitcoin,2019-01-23 00:00:00.000,3571.26690809287,62482350133.9566,2718371971.90301
Bitcoin,2019-01-24 00:00:00.000,3555.70000252262,62216525710.0401,2663764215.29832
Bitcoin,2019-01-25 00:00:00.000,3565.64200461704,62397665388.1968,2514079887.67216
Bitcoin,2019-01-26 00:00:00.000,3564.82241711142,62386316357.4736,2582590473.40722
Bitcoin,2019-01-27 00:00:00.000,3563.61456341914,62374968460.905,2548165746.0899
Bitcoin,2019-01-28 00:00:00.000,3553.12168112978,62192208387.693,2882787006.77355
Bitcoin,2019-01-29 00:00:00.000,3432.21566830125,60087154448.4043,3445780457.59972
Bitcoin,2019-01-30 00:00:00.000,3413.3754832498,59768195291.0008,4865613085.11272
Bitcoin,2019-01-31 00:00:00.000,3457.88264917599,60555372963.791,4973814467.1069
Bitcoin,2019-02-01 00:00:00.000,3431.94363786446,60101226569.3737,4330022381.19644
Bitcoin,2019-02-02 00:00:00.000,3464.49014756215,60678990333.1717,3765731026.21538
Bitcoin,2019-02-03 00:00:00.000,3486.58161625803,61071179758.4358,3310421843.82123
Bitcoin,2019-02-04 00:00:00.000,3454.02584382519,60524138032.4739,2375918195.08208
Bitcoin,2019-02-05 00:00:00.000,3464.00350886109,60723961265.7836,4454914648.71507
Bitcoin,2019-02-06 00:00:00.000,3469.89467707926,60825168548.915,3653777871.71932
Bitcoin,2019-02-07 00:00:00.000,3405.83686125672,59682137962.3529,4211212356.01406
Bitcoin,2019-02-08 00:00:00.000,3394.01465295872,59482397752.9924,3297274818.37092
Bitcoin,2019-02-09 00:00:00.000,3664.28210265898,64226481382.1611,6293135761.36397
Bitcoin,2019-02-10 00:00:00.000,3667.40826428996,64286029202.0537,4883557856.51126
Bitcoin,2019-02-11 00:00:00.000,3675.69162912473,64439836442.2558,5081021129.88581
Bitcoin,2019-02-12 00:00:00.000,3631.44453972995,63670312531.2995,5446022475.78207
Bitcoin,2019-02-13 00:00:00.000,3633.96504674612,63712841387.2764,5532706261.95228
Bitcoin,2019-02-14 00:00:00.000,3610.0622730634,63267872020.6566,5635612273.28862
Bitcoin,2019-02-15 00:00:00.000,3589.66182962632,62991824523.8991,11971659893.3452
Bitcoin,2019-02-16 00:00:00.000,3601.22919139686,63165603231.8513,4506367416.96692
Bitcoin,2019-02-17 00:00:00.000,3622.59165307507,63547140519.0776,4019925054.64321
Bitcoin,2019-02-18 00:00:00.000,3665.07553080072,64383522064.4014,4945386865.28753
Bitcoin,2019-02-19 00:00:00.000,3886.52020047514,68147457622.5221,9588927258.74694
Bitcoin,2019-02-20 00:00:00.000,3915.00997127706,68719418872.044,5969708630.05674
Bitcoin,2019-02-21 00:00:00.000,3976.80890652899,69790459105.5014,6377580055.12539
Bitcoin,2019-02-22 00:00:00.000,3934.81359389482,69059468752.5118,6838246918.22834
Bitcoin,2019-02-23 00:00:00.000,3973.64132277464,69748877117.1937,5999302845.79791
Bitcoin,2019-02-24 00:00:00.000,4115.33792678766,72266544791.7358,8493566414.70725
Bitcoin,2019-02-25 00:00:00.000,3742.86894670039,66108588220.3957,11112465191.1377
Bitcoin,2019-02-26 00:00:00.000,3824.6835042171,67154603799.9468,9049456993.51665
Bitcoin,2019-02-27 00:00:00.000,3809.20977468202,66890485485.3713,2992667601.16476
Bitcoin,2019-02-28 00:00:00.000,3813.37789188129,67155912259.1891,7731184275.97685
Bitcoin,2019-03-01 00:00:00.000,3815.60760752498,67016664287.2375,7627783000.60883
Bitcoin,2019-03-02 00:00:00.000,3815.75393992276,67085713233.7828,5524886886.07484
Bitcoin,2019-03-03 00:00:00.000,3819.64573058259,67101767698.9016,3291046239.40805
Bitcoin,2019-03-04 00:00:00.000,3806.95427379796,66885712070.3521,6749676086.6498
Bitcoin,2019-03-05 00:00:00.000,3712.8124572978,65238057881.552,3608196680.95146
Bitcoin,2019-03-06 00:00:00.000,3852.46166578549,67733767403.2078,9088065055.19389
Bitcoin,2019-03-07 00:00:00.000,3860.51076238068,67888909504.1979,8477459044.14722
Bitcoin,2019-03-08 00:00:00.000,3871.63724796599,68020879276.3161,6098011809.53918
Bitcoin,2019-03-09 00:00:00.000,3861.87930739615,67914021946.0786,9387592412.25482
Bitcoin,2019-03-10 00:00:00.000,3941.60087327177,69292799411.1972,8968209821.64562
Bitcoin,2019-03-11 00:00:00.000,3923.55978880643,68962957216.0179,8576340543.96669
Bitcoin,2019-03-12 00:00:00.000,3860.35923002871,67983966610.1097,6459945402.48597
Bitcoin,2019-03-13 00:00:00.000,3876.48085275465,68203157396.324,8326845840.66845
Bitcoin,2019-03-14 00:00:00.000,3865.81778266339,67968370343.9121,7240802846.74931
Bitcoin,2019-03-15 00:00:00.000,3876.69870803295,68177693410.0606,8610482287.34526
Bitcoin,2019-03-16 00:00:00.000,3925.46057970458,69031558676.1564,8157372614.81161
Bitcoin,2019-03-17 00:00:00.000,4007.70946381887,70497099778.1464,8463266884.80299
Bitcoin,2019-03-18 00:00:00.000,3980.99010473202,70051219293.3238,6533306536.98978
Bitcoin,2019-03-19 00:00:00.000,3986.70689404615,70152235369.2381,7639543944.60199
Bitcoin,2019-03-20 00:00:00.000,4013.57696934548,70618508801.7723,7503839510.97451
Bitcoin,2019-03-21 00:00:00.000,4045.57263350974,71208656536.9581,9137227916.14535
Bitcoin,2019-03-22 00:00:00.000,3983.31778129736,70175421257.0859,9845582434.36662
Bitcoin,2019-03-23 00:00:00.000,3989.15849121545,70227188528.5043,9404569962.84526
Bitcoin,2019-03-24 00:00:00.000,4008.94538631475,70485598083.6817,9206940724.64711
Bitcoin,2019-03-25 00:00:00.000,3993.39490045955,70330401859.6031,9883972400.78285
Bitcoin,2019-03-26 00:00:00.000,3927.57729652143,69206266248.8844,10661215003.0179
Bitcoin,2019-03-27 00:00:00.000,3938.65974315694,69368692535.334,19375985748.4686
Bitcoin,2019-03-28 00:00:00.000,4036.16091792076,71134892682.4924,16215886403.3116
Bitcoin,2019-03-29 00:00:00.000,4028.39130117962,70961529493.3493,15160882530.7644
Bitcoin,2019-03-30 00:00:00.000,4103.32285951396,72303023146.2003,16340416942.4684
Bitcoin,2019-03-31 00:00:00.000,4103.85642133392,72305792937.3489,13007834059.5937
Bitcoin,2019-04-01 00:00:00.000,4103.52173854933,72310769858.1365,9729996888.25673
Bitcoin,2019-04-02 00:00:00.000,4146.32192770664,73066822741.9935,12393581266.9335
Bitcoin,2019-04-03 00:00:00.000,4862.23042776692,86200568432.5752,24241877355.4662
Bitcoin,2019-04-04 00:00:00.000,4955.8318240183,87673795383.5264,27840300618.8515
Bitcoin,2019-04-05 00:00:00.000,4899.02155378329,86482892583.413,23773239680.7782
Bitcoin,2019-04-06 00:00:00.000,5014.95582688877,88332459637.7143,20072621554.0533
Bitcoin,2019-04-07 00:00:00.000,5041.86907588831,88955701285.4605,19652913084.1138
Bitcoin,2019-04-08 00:00:00.000,5176.97788362072,91102196906.1929,22875598540.2669
Bitcoin,2019-04-09 00:00:00.000,5266.89477647303,92817357385.1691,21960916922.812
Bitcoin,2019-04-10 00:00:00.000,5172.17526475971,91255525157.8774,15780870292.5537
Bitcoin,2019-04-11 00:00:00.000,5308.90568316444,93646653914.3837,19407452726.8694
Bitcoin,2019-04-12 00:00:00.000,5047.79316241402,89079171479.8638,19758274668.3445
Bitcoin,2019-04-13 00:00:00.000,5082.46515242293,89668931907.9206,15595642633.8385
Bitcoin,2019-04-14 00:00:00.000,5072.98719133788,89473995793.9539,12260233700.5831
Bitcoin,2019-04-15 00:00:00.000,5149.31449279813,90952758268.0811,12373544680.8946
Bitcoin,2019-04-16 00:00:00.000,5039.8810174044,89148028192.0952,13837248984.6368
Bitcoin,2019-04-17 00:00:00.000,5213.59837696208,91835875597.9115,13646324289.8416
Bitcoin,2019-04-18 00:00:00.000,5218.95715038453,92156851198.5878,14530488675.9543
Bitcoin,2019-04-19 00:00:00.000,5274.7670133365,93215173176.9857,15343841014.064
Bitcoin,2019-04-20 00:00:00.000,5280.35444438301,93210585886.9135,16257796673.8862
Bitcoin,2019-04-21 00:00:00.000,5307.68918343714,93900276128.9137,14990889921.787
Bitcoin,2019-04-22 00:00:00.000,5311.16484029927,93759009855.0689,16383813161.8304
Bitcoin,2019-04-23 00:00:00.000,5380.93578957559,94990455842.8902,17199396916.7295
Bitcoin,2019-04-24 00:00:00.000,5557.92572761084,98039931169.2539,19400647819.9403
Bitcoin,2019-04-25 00:00:00.000,5452.10175339446,96218396013.2434,20538511242.2626
Bitcoin,2019-04-26 00:00:00.000,5203.0885987307,91817406863.8963,19329534423.7933
Bitcoin,2019-04-27 00:00:00.000,5295.84732004823,93049690718.1504,19632024917.7112
Bitcoin,2019-04-28 00:00:00.000,5256.97780247406,93148101239.9594,14876251954.3976
Bitcoin,2019-04-29 00:00:00.000,5257.8032492325,92775167509.0026,15573084968.7404
Bitcoin,2019-04-30 00:00:00.000,5199.75500856346,91885324029.7989,15442022886.7302
Bitcoin,2019-05-01 00:00:00.000,5292.80397456205,93534079555.9596,16794865767.2017
Bitcoin,2019-05-02 00:00:00.000,5354.58680017397,94579889910.0349,14566414699.6927
Bitcoin,2019-05-03 00:00:00.000,5450.70662048642,96389607751.5058,16512618030.6092
Bitcoin,2019-05-04 00:00:00.000,5731.49309960656,101175865117.035,20006287572.0822
Bitcoin,2019-05-05 00:00:00.000,5803.94330904844,102653043813.218,19242843059.8261
Bitcoin,2019-05-06 00:00:00.000,5749.32378046033,101764683178.681,16184057012.2708
Bitcoin,2019-05-07 00:00:00.000,5715.7571359661,101101531131.039,16811224132.04
Bitcoin,2019-05-08 00:00:00.000,5841.05377127375,103982497546.432,19408267639.1922
Bitcoin,2019-05-09 00:00:00.000,5957.8567328584,105271848239.851,16672412472.1121
Bitcoin,2019-05-10 00:00:00.000,6168.26899639826,109284325643.206,18401396126.0398
Bitcoin,2019-05-11 00:00:00.000,6370.23375860785,112684642518.93,20801839693.0423
Bitcoin,2019-05-12 00:00:00.000,7258.26128065522,129323693413.36,32480039429.7688
Bitcoin,2019-05-13 00:00:00.000,6953.75138858638,122826926577.36,31545333636.538
Bitcoin,2019-05-14 00:00:00.000,7805.98164948938,138089773338.272,32078035930.7725
Bitcoin,2019-05-15 00:00:00.000,7990.05555353436,141341132028.998,35426123184.6437
Bitcoin,2019-05-16 00:00:00.000,8192.22313895201,144615566025.012,30893707828.0364
Bitcoin,2019-05-17 00:00:00.000,7875.91319952607,139525363820.16,35026947533.9309
Bitcoin,2019-05-18 00:00:00.000,7343.37145716299,130123159718.197,33030146385.7816
Bitcoin,2019-05-19 00:00:00.000,7300.65515834123,129270047519.995,22478772524.432
Bitcoin,2019-05-20 00:00:00.000,8168.73068978375,144597541605.246,30747684364.4558
Bitcoin,2019-05-21 00:00:00.000,7976.85171289963,141109768386.168,28621475467.7696
Bitcoin,2019-05-22 00:00:00.000,7958.36552607509,141016653223.217,25314342979.0473
Bitcoin,2019-05-23 00:00:00.000,7665.79685383355,135913068220.79,24589881451.3953
Bitcoin,2019-05-24 00:00:00.000,7861.81279246545,139495233992.329,25345060242.5916
Bitcoin,2019-05-25 00:00:00.000,7977.24488246797,141356836449.394,27368459147.1986
Bitcoin,2019-05-26 00:00:00.000,8037.62743186058,142301375408.952,23978335158.4849
Bitcoin,2019-05-27 00:00:00.000,8631.08057784402,152778982387.801,29224396883.3716
Bitcoin,2019-05-28 00:00:00.000,8816.03391493351,156351517828.839,33136840741.2636
Bitcoin,2019-05-29 00:00:00.000,8726.9781104564,154706420284.546,27335990651.1503
Bitcoin,2019-05-30 00:00:00.000,8650.67740596829,153190671229.786,28214892246.8248
Bitcoin,2019-05-31 00:00:00.000,8310.89106305742,147528939419.422,33295240431.3568
Bitcoin,2019-06-01 00:00:00.000,8575.64635335417,152037344606.209,30329343188.8107
Bitcoin,2019-06-02 00:00:00.000,8554.26172809202,151754429106.145,26683797989.8599
Bitcoin,2019-06-03 00:00:00.000,8743.70546913424,155008799790.325,25133975363.2613
Bitcoin,2019-06-04 00:00:00.000,8173.63276179674,145118113641.654,24486741553.2743
Bitcoin,2019-06-05 00:00:00.000,7683.63626141979,136045887609.963,25442100899.7476
Bitcoin,2019-06-06 00:00:00.000,7812.44885473215,138590833268.102,24641673547.4773
Bitcoin,2019-06-07 00:00:00.000,7821.12389709486,138816674700.54,24560046377.8253
Bitcoin,2019-06-08 00:00:00.000,8036.10815912222,142810130543.305,23629265497.415
Bitcoin,2019-06-09 00:00:00.000,7942.53928406429,140990840427.821,19829877310.7078
Bitcoin,2019-06-10 00:00:00.000,7668.02962786018,136055336062.273,20152037017.9227
Bitcoin,2019-06-11 00:00:00.000,8002.72998289405,141925422733.434,21741587787.8651
Bitcoin,2019-06-12 00:00:00.000,7897.97547659836,140220553937.846,21017248550.2967
Bitcoin,2019-06-13 00:00:00.000,8145.05909812096,144409895371.77,22181532883.4992
Bitcoin,2019-06-14 00:00:00.000,8227.6257255909,145982200973.586,22919390183.8397
Bitcoin,2019-06-15 00:00:00.000,8671.50538866079,154448670610.873,23291543613.4256
Bitcoin,2019-06-16 00:00:00.000,8818.6095069323,156571955413.469,21892878336.7853
Bitcoin,2019-06-17 00:00:00.000,8978.77258780693,159990740760.349,27305637341.2811
Bitcoin,2019-06-18 00:00:00.000,9312.86829480871,165478791606.027,27464356714.4035
Bitcoin,2019-06-19 00:00:00.000,9094.02174607922,161689176435.316,25029522786.9119
Bitcoin,2019-06-20 00:00:00.000,9285.92867425147,164856060873.058,22298101529.4608
Bitcoin,2019-06-21 00:00:00.000,9548.31456526146,169961289184.548,24707058599.12
Bitcoin,2019-06-22 00:00:00.000,10118.3594556269,179686819951.07,28580960082.6178
Bitcoin,2019-06-23 00:00:00.000,10704.9221481157,190271555704.103,40190146696.5642
Bitcoin,2019-06-24 00:00:00.000,10846.1250996477,193006026351.064,29108428088.3638
Bitcoin,2019-06-25 00:00:00.000,11045.5504198148,196224565118.845,27529761440.9896
Bitcoin,2019-06-26 00:00:00.000,11808.4199040759,209906767119.216,33544426408.4594
Bitcoin,2019-06-27 00:00:00.000,12996.1243427887,231104555834.965,56948964491.4655
Bitcoin,2019-06-28 00:00:00.000,11178.6829981865,198805331511.723,49628524363.005
